388	3	rwepemt     	1	0	66	dialog      	140	121	0       
488	1	twepemt     	1	0	70	dialog      	140	121	0       
488	2	lwepemt     	1	0	66	dialog      	140	121	0       
488	3	rwepemt     	1	0	66	dialog      	140	121	0       
420	1	lwepemt1    	1	0	1	dialog      	140	121	0       
420	2	rwepemt1    	1	0	1	dialog      	140	121	0       
220	1	fwepemt     	1	0	1	dialog      	140	121	0       
220	2	bwepemt     	1	0	1	dialog      	140	121	0       
320	1	lwepemt     	1	0	1	dialog      	140	121	0       
320	2	rwepemt     	1	0	1	dialog      	140	121	0       
585	1	wepemt      	1	0	194	dialog      	140	121	0       
685	1	wepemt      	1	0	194	dialog      	140	121	0       
586	1	lwepemt     	1	0	67	dialog      	140	121	0       
586	2	rwepemt     	1	0	129	dialog      	140	121	0       
686	1	lwepemt1    	1	0	1	dialog      	140	121	0       
686	2	rwepemt1    	1	0	1	dialog      	140	121	0       
588	1	wepemt      	1	0	71	dialog      	140	121	0       
588	2	lwepemt     	1	0	194	dialog      	140	121	0       
588	3	rwepemt     	1	0	74	dialog      	140	121	0       
688	1	rwepemt2    	1	0	70	dialog      	140	121	0       
688	2	lwepemt1    	1	0	66	dialog      	140	121	0       
688	3	rwepemt1    	1	0	66	dialog      	140	121	0       
504	1	turwepemt1  	8	360	16	dialog      	140	121	0       
504	2	turwepemt2  	8	360	16	dialog      	140	121	0       
504	3	lwepemt     	1	0	66	dialog      	140	121	0       
604	1	turwepemt1  	8	360	16	dialog      	140	121	0       
604	2	turwepemt2  	8	360	16	dialog      	140	121	0       
604	3	lwepemt1    	1	0	512	dialog      	140	121	0       
522	1	turwepemt1  	8	360	48	dialog      	160	122	0       
522	2	turwepemt2  	8	360	48	dialog      	160	122	0       
522	3	turwepemt3  	8	360	48	dialog      	160	122	0       
522	4	turwepemt4  	8	360	48	dialog      	160	122	0       
522	5	wepemt      	1	0	16	dialog      	160	122	0       
622	1	turwepemt1  	8	360	48	dialog      	160	122	0       
622	2	turwepemt2  	8	360	48	dialog      	160	122	0       
622	3	turwepemt3  	8	360	48	dialog      	160	122	0       
622	4	turwepemt4  	8	360	48	dialog      	160	122	0       
622	5	wepemt0     	1	0	16	dialog      	160	122	0       
514	1	lwepemt     	1	0	66	dialog      	140	121	0       
514	2	rwepemt     	1	0	194	dialog      	140	121	0       
514	3	wepemt      	1	0	74	dialog      	140	121	0       
614	1	lwepemt1    	1	0	66	dialog      	140	121	0       
614	2	rwepemt1    	1	0	66	dialog      	140	121	0       
614	3	rwepemt2    	1	0	66	dialog      	140	121	0       
515	1	lwepemt     	1	0	194	dialog      	140	121	0       
515	2	rwepemt     	1	0	74	dialog      	140	121	0       
615	1	lwepemt1    	1	0	66	dialog      	140	121	0       
615	2	rwepemt1    	1	0	2	dialog      	140	121	0       
590	1	turwepemt1  	8	360	48	dialog      	140	121	0       
590	2	turwepemt2  	8	360	48	dialog      	140	121	0       
590	3	lwepemt     	1	0	66	dialog      	140	121	0       
690	1	turwepemt1  	8	360	48	dialog      	140	121	0       
690	2	turwepemt2  	8	360	48	dialog      	140	121	0       
690	3	lwepemt1    	1	0	82	dialog      	140	121	0       
290	1	turwepemt1  	8	360	48	dialog      	140	121	0       
290	2	turwepemt2  	8	360	48	dialog      	140	121	0       
290	3	fwepemt     	1	0	66	dialog      	140	121	0       
390	1	turwepemt1  	8	360	48	dialog      	140	121	0       
390	2	turwepemt2  	8	360	48	dialog      	140	121	0       
390	3	lwepemt     	1	0	66	dialog      	140	121	0       
589	1	turwepemt2  	8	360	16	dialog      	140	121	0       
589	2	turwepemt1  	8	360	16	dialog      	140	121	0       
589	3	lwepemt     	1	0	66	dialog      	140	121	0       
689	1	turwepemt2  	8	360	16	dialog      	140	121	0       
689	2	turwepemt1  	8	360	16	dialog      	140	121	0       
689	3	lwepemt1    	1	0	512	dialog      	140	121	0       
581	1	fwepemt     	1	0	136	dialog      	140	121	0       
581	2	lwepemt     	1	0	8	dialog      	140	121	0       
581	3	rwepemt     	1	0	74	dialog      	140	121	0       
681	1	lwepemt1    	1	0	8	dialog      	140	121	0       
681	2	lwepemt2    	1	0	8	dialog      	140	121	0       
681	3	rwepemt1    	1	0	8	dialog      	140	121	0       
512	1	lwepemt     	1	0	8	dialog      	140	121	0       
512	2	rwepemt     	1	0	74	dialog      	140	121	0       
612	1	lwepemt1    	1	0	8	dialog      	140	121	0       
612	2	rwepemt1    	1	0	8	dialog      	140	121	0       
521	1	turwepemt1  	8	360	48	dialog      	160	122	0       
521	2	turwepemt2  	8	360	48	dialog      	160	122	0       
521	3	turwepemt3  	8	360	48	dialog      	160	122	0       
621	1	turwepemt1  	8	360	48	dialog      	160	122	0       
621	2	turwepemt2  	8	360	48	dialog      	160	122	0       
621	3	turwepemt3  	8	360	48	dialog      	160	122	0       
510	1	wepemt      	1	0	194	dialog      	140	121	0       
610	1	wepemt      	1	0	194	dialog      	140	121	0       
520	1	lwepemt     	1	0	67	dialog      	140	121	0       
520	2	rwepemt     	1	0	129	dialog      	140	121	0       
620	1	lwepemt1    	1	0	1	dialog      	140	121	0       
620	2	rwepemt1    	1	0	1	dialog      	140	121	0       
511	1	lwepemt     	1	0	67	dialog      	140	121	0       
511	2	rwepemt     	1	0	129	dialog      	140	121	0       
611	1	lwepemt1    	1	0	1	dialog      	140	121	0       
611	2	rwepemt1    	1	0	1	dialog      	140	121	0       
521	4	wepemt      	1	0	16	dialog      	160	122	0       
621	4	wepemt1     	1	0	16	dialog      	160	122	0       
258	1	lwepemt1    	1	0	66	dialog      	140	121	0       
258	2	lwepemt2    	1	0	66	dialog      	140	121	0       
258	3	rwepemt1    	1	0	66	dialog      	140	121	0       
258	4	rwepemt2    	1	0	66	dialog      	140	121	0       
251	1	lwepemt1    	1	0	8	dialog      	140	121	0       
251	2	rwepemt1    	1	0	8	dialog      	140	121	0       
251	3	twepemt     	1	0	8	dialog      	140	121	0       
321	4	rwepemt     	8	360	48	dialog      	160	122	0       
256	1	fwepemt     	1	0	1	dialog      	140	121	0       
256	2	bwepemt     	1	0	1	dialog      	140	121	0       
422	1	turwepemt1  	8	360	48	dialog      	160	122	0       
422	2	turwepemt2  	8	360	48	dialog      	160	122	0       
422	3	turwepemt3  	8	360	48	dialog      	160	122	0       
422	4	turwepemt4  	8	360	48	dialog      	160	122	0       
422	5	wepemt      	1	0	16	dialog      	160	122	0       
287	1	lwepemt     	8	360	48	dialog      	160	122	0       
287	2	rwepemt     	8	360	48	dialog      	160	122	0       
287	3	wepemt      	1	0	16	dialog      	160	122	0       
387	1	lwepemt     	8	360	48	dialog      	160	122	0       
387	2	rwepemt     	8	360	48	dialog      	160	122	0       
387	3	missemt     	1	0	16	dialog      	160	122	0       
487	1	turwepemt1  	8	360	48	dialog      	160	122	0       
487	2	turwepemt2  	8	360	48	dialog      	160	122	0       
487	3	lwepemt     	1	0	16	dialog      	160	122	0       
487	4	rwepemt     	1	0	16	dialog      	160	122	0       
587	1	lwepemt     	8	360	48	dialog      	160	122	0       
587	2	rwepemt     	8	360	48	dialog      	160	122	0       
687	1	turwepemt1  	8	360	48	dialog      	160	122	0       
687	2	turwepemt2  	8	360	48	dialog      	160	122	0       
687	3	wepemt1     	1	0	16	dialog      	160	122	0       
263	1	wepemt      	1	0	194	dialog      	140	121	0       
363	1	wepemt      	1	0	194	dialog      	140	121	0       
463	1	wepemt      	1	0	194	dialog      	140	121	0       
563	1	wepemt      	1	0	194	dialog      	140	121	0       
663	1	wepemt      	1	0	194	dialog      	140	121	0       
264	1	fwepemt     	1	0	1	dialog      	140	121	0       
264	2	bwepemt     	1	0	1	dialog      	140	121	0       
364	1	lwepemt     	1	0	1	dialog      	140	121	0       
364	2	rwepemt     	1	0	1	dialog      	140	121	0       
464	1	lwepemt1    	1	0	1	dialog      	140	121	0       
464	2	rwepemt1    	1	0	1	dialog      	140	121	0       
564	1	lwepemt     	1	0	1	dialog      	140	121	0       
564	2	rwepemt     	1	0	1	dialog      	140	121	0       
664	1	lwepemt1    	1	0	1	dialog      	140	121	0       
664	2	rwepemt1    	1	0	1	dialog      	140	121	0       
261	1	twepemt     	1	0	66	dialog      	140	121	0       
261	2	lwepemt2    	1	0	66	dialog      	140	121	0       
261	3	rwepemt1    	1	0	66	dialog      	140	121	0       
361	1	lwepemt     	1	0	66	dialog      	140	121	0       
361	2	rwepemt     	1	0	66	dialog      	140	121	0       
361	3	mwepemt     	1	0	66	dialog      	140	121	0       
461	1	twepemt     	1	0	66	dialog      	140	121	0       
461	2	lwepemt     	1	0	66	dialog      	140	121	0       
461	3	rwepemt     	1	0	66	dialog      	140	121	0       
561	1	lwepemt     	1	0	66	dialog      	140	121	0       
561	2	rwepemt     	1	0	66	dialog      	140	121	0       
561	3	wepemt      	1	0	66	dialog      	140	121	0       
661	1	lwepemt1    	1	0	66	dialog      	140	121	0       
661	2	rwepemt1    	1	0	66	dialog      	140	121	0       
661	3	rwepemt2    	1	0	66	dialog      	140	121	0       
265	1	turwepemt1  	8	360	48	dialog      	140	121	0       
265	2	turwepemt2  	8	360	48	dialog      	140	121	0       
265	3	fwepemt     	1	0	66	dialog      	140	121	0       
365	1	turwepemt1  	8	360	48	dialog      	140	121	0       
365	2	turwepemt2  	8	360	48	dialog      	140	121	0       
365	3	lwepemt     	1	0	66	dialog      	140	121	0       
465	1	turwepemt1  	8	360	48	dialog      	140	121	0       
465	2	turwepemt2  	8	360	48	dialog      	140	121	0       
465	3	lwepemt     	1	0	66	dialog      	140	121	0       
565	1	turwepemt1  	8	360	48	dialog      	140	121	0       
565	2	turwepemt2  	8	360	48	dialog      	140	121	0       
565	3	lwepemt     	1	0	66	dialog      	140	121	0       
665	1	turwepemt1  	8	360	48	dialog      	140	121	0       
665	2	turwepemt2  	8	360	48	dialog      	140	121	0       
665	3	lwepemt1    	1	0	82	dialog      	140	121	0       
262	1	lwepemt1    	1	0	8	dialog      	140	121	0       
262	2	rwepemt1    	1	0	8	dialog      	140	121	0       
362	1	lwepemt     	1	0	8	dialog      	140	121	0       
362	2	rwepemt     	1	0	8	dialog      	140	121	0       
462	1	wepemt2     	1	0	8	dialog      	140	121	0       
462	2	wepemt1     	1	0	8	dialog      	140	121	0       
562	1	lwepemt     	1	0	8	dialog      	140	121	0       
562	2	rwepemt     	1	0	8	dialog      	140	121	0       
662	1	lwepemt1    	1	0	8	dialog      	140	121	0       
662	2	rwepemt1    	1	0	8	dialog      	140	121	0       
604	4	rwepemt1    	1	0	512	dialog      	140	121	0       
689	4	rwepemt1    	1	0	512	dialog      	140	121	0       
691	1	wepemt5     	1	0	1280	dialog      	140	121	0       
693	1	wepemt      	1	0	512	dialog      	140	121	0       
313	1	lwepemt     	1	0	1	dialog      	140	121	0       
204	4	bwepemt     	1	0	66	dialog      	140	121	0       
290	4	bwepemt     	1	0	66	dialog      	140	121	0       
404	4	rwepemt     	1	0	66	dialog      	140	121	0       
490	4	rwepemt     	1	0	66	dialog      	140	121	0       
389	4	rwepemt     	1	0	66	dialog      	140	121	0       
390	4	rwepemt     	1	0	66	dialog      	140	121	0       
589	4	rwepemt     	1	0	66	dialog      	140	121	0       
565	4	rwepemt     	1	0	66	dialog      	140	121	0       
665	4	rwepemt1    	1	0	82	dialog      	140	121	0       
313	2	rwepemt     	1	0	1	dialog      	140	121	0       
289	4	bwepemt     	1	0	66	dialog      	140	121	0       
265	4	bwepemt     	1	0	66	dialog      	140	121	0       
489	4	rwepemt     	1	0	66	dialog      	140	121	0       
465	4	rwepemt     	1	0	66	dialog      	140	121	0       
304	4	rwepemt     	1	0	66	dialog      	140	121	0       
365	4	rwepemt     	1	0	66	dialog      	140	121	0       
504	4	rwepemt     	1	0	66	dialog      	140	121	0       
590	4	rwepemt     	1	0	66	dialog      	140	121	0       
690	4	rwepemt1    	1	0	82	dialog      	140	121	0       
324	1	lwepemt     	1	0	8	dialog      	140	121	0       
324	2	rwepemt     	1	0	8	dialog      	140	121	0       
615	3	rwepemt2    	1	0	2	dialog      	140	121	0       
