103	1030	10322	8535.3301	1	1536	307	bgrnd56     		heliumrock  	94394.898	30.7237	-253.334	4214.21	-178.32001										0.103648	He0122                  
103	1030	10323	8296.3701	0	1380	276	bgrnd03     		meteoricon  	76239.297	27.6115	1390.03	4211.2202	-230.567										0.121104	A0123                   
103	1030	10324	2678.8201	0	971	194	bgrnd03     		meteoricon  	37738.5	19.426399	4195.3501	4171.1201	-280.19										0.110492	A0124                   
103	1031	10325	4508.1001	0	1106	221	bgrnd03     		meteoricon  	48967.102	22.1285	-4922.25	-5450.27	-181.433										0.18712901	A0125                   
103	1031	10326	6845.21	0	1289	257	bgrnd03     		meteoricon  	66494.203	25.786501	-969.039	-4880.1802	706.65601										0.19871099	A0126                   
103	1031	10327	3336.1899	0	942	188	bgrnd03     		meteoricon  	35553.801	18.8557	628.07098	-4868.2798	68.514099										0.119822	A0127                   
103	1031	10328	9323.3096	1	935	187	bgrnd56     		heliumrock  	35019.5	18.713499	4362.7002	-5856.9302	-807.91699										0.12721901	He0128                  
103	1031	10329	10376.8	0	1724	344	bgrnd03     		meteoricon  	118929.0	34.486099	-4381.2402	-4073.4299	529.15997										0.114045	A0129                   
103	1031	10330	9132.8799	1	1378	275	bgrnd56     		heliumrock  	76023.797	27.572399	-2302.3201	-3501.9529	27.131001										0.158728	He0130                  
103	1031	10331	7576.7402	0	1714	342	bgrnd03     		meteoricon  	117602.0	34.293201	1232.87	-2202.719	915.95203										0.201123	A0131                   
103	1031	10332	3103.03	16	803	160	bgrnd51     		hotrock     	25820.5	16.0688	4382.3101	-3039.1599	68.2089										0.121625	U0132                   
103	1031	10333	9171.0303	0	1137	227	bgrnd03     		meteoricon  	51741.801	22.746799	-3411.74	102.95	29.8776										0.117396	A0133                   
103	1031	10334	1402.54	0	1050	210	bgrnd03     		meteoricon  	44151.0	21.0121	-294.57999	-1614.0	4.42518										0.24687301	A0134                   
103	1031	10335	9339.4902	0	1533	306	bgrnd03     		meteoricon  	94125.0	30.6798	1889.3199	-445.0	558.82397										0.100993	A0135                   
103	1031	10337	1055.85	0	820	164	bgrnd03     		meteoricon  	26930.699	16.410601	-4233.6802	1276.16	-843.92798										0.235356	A0137                   
103	1031	10338	4823.3599	1	1188	237	bgrnd56     		heliumrock  	56514.801	23.7729	-735.95398	1146.38	-801.63										0.22936299	He0138                  
103	1031	10339	6274.5098	0	1125	225	bgrnd03     		meteoricon  	50628.801	22.500799	1062.8101	1151.65	-531.41901										0.214756	A0139                   
103	1031	10340	4619.1899	0	924	184	bgrnd03     		meteoricon  	34210.898	18.496201	3638.1899	817.15997	188.757										0.15435199	A0140                   
103	1031	10341	4193.1499	0	982	196	bgrnd03     		meteoricon  	38625.898	19.6535	-4106.5698	3391.78	238.319										0.13479599	A0141                   
103	1031	10342	8929.6201	0	1097	219	bgrnd03     		meteoricon  	48152.0	21.9436	-1218.3	3623.95	-397.38199										0.134022	A0142                   
103	1031	10343	5756.0	0	756	151	bgrnd03     		meteoricon  	22906.5	15.1349	726.646	4405.1602	906.18597										0.229711	A0143                   
103	1031	10344	9022.0996	0	1149	229	bgrnd03     		meteoricon  	52847.199	22.988501	3164.77	3113.1799	-292.88599										0.249515	A0144                   
103	1031	10345	10074.4	1	866	173	bgrnd56     		heliumrock  	30019.4	17.326099	-3394.04	5523.8999	539.41498										0.15768	He0145                  
103	1031	10346	8711.1104	0	1221	244	bgrnd03     		meteoricon  	59653.699	24.424101	-1763.97	5978.6099	-384.259										0.13292301	A0146                   
103	1031	10347	3312.0801	0	1160	232	bgrnd03     		meteoricon  	53885.0	23.2131	976.211	5553.5601	-357.707										0.19337299	A0147                   
103	1031	10348	3855.6201	0	1537	307	bgrnd03     		meteoricon  	94518.703	30.7439	2656.8701	6787.8198	-681.26501										0.24476799	A0148                   
105	1050	1050	8277.4404	0	1013	202	bgrnd03     		meteoricon  	41069.699	20.265699	-3377.76	-3225.23	529.83197										0.144308	A1010                   
105	1050	1051	8853.9404	1	806	161	bgrnd56     		heliumrock  	26038.699	16.136499	-2345.1299	-3977.3201	-696.03601										0.126487	He1011                  
105	1050	1052	1806.91	0	1035	207	bgrnd03     		meteoricon  	42872.801	20.7057	904.35498	-4710.6201	-778.49701										0.148415	A1012                   
105	1050	1053	9934.5996	0	938	187	bgrnd03     		meteoricon  	35225.398	18.7684	2961.6101	-3679.1001	-497.84799										0.206053	A1013                   
105	1050	1054	2014.74	1	1476	295	bgrnd56     		heliumrock  	87226.5	29.5341	3349.9299	-3432.1399	561.815										0.197282	He1014                  
105	1050	1055	4282.5698	0	1632	326	bgrnd03     		meteoricon  	106583.0	32.646999	-4428.0801	-2505.48	981.323										0.116352	A1015                   
105	1050	1056	6421.0	0	1737	347	bgrnd03     		meteoricon  	120759.0	34.750401	-2902.77	-1880.34	-375.53										0.17336801	A1016                   
105	1050	1057	1451.98	0	1311	262	bgrnd03     		meteoricon  	68821.602	26.2339	741.14203	-1810.39	442.24399										0.204849	A1017                   
105	1050	1058	7867.5801	0	995	199	bgrnd03     		meteoricon  	39625.5	19.9062	1029.66	-1596.51	-917.59998										0.109343	A1018                   
105	1050	1059	1587.48	0	831	166	bgrnd03     		meteoricon  	27668.9	16.634001	3921.6599	-2194.5601	-708.06										0.175817	A1019                   
105	1050	10510	9787.7998	0	1419	283	bgrnd03     		meteoricon  	80649.398	28.3988	-4018.1599	107.15	-328.53201										0.24333	A0110                   
105	1050	10511	6968.8101	0	1326	265	bgrnd03     		meteoricon  	70390.0	26.531099	-2201.8799	-492.90399	254.494										0.114942	A0111                   
105	1050	10512	4135.1699	1	784	156	bgrnd56     		heliumrock  	24595.699	15.683	-588.672	-156.16299	-29.572399										0.206726	He0112                  
105	1050	10513	7675.3101	0	1238	247	bgrnd03     		meteoricon  	61374.398	24.773899	2160.9199	783.56299	-842.76898										0.161393	A0113                   
105	1050	10514	1582.29	0	1592	318	bgrnd03     		meteoricon  	101469.0	31.8542	4271.77	305.82999	419.17499										0.102293	A0114                   
105	1050	10515	3511.98	0	1347	269	bgrnd03     		meteoricon  	72616.203	26.947399	-3162.6001	2396.5901	857.41803										0.222607	A0115                   
105	1050	10516	4551.7402	0	1033	206	bgrnd03     		meteoricon  	42696.0	20.663	-2750.6599	2639.8201	929.50201										0.14839201	A0116                   
105	1050	10517	1301.52	0	1363	272	bgrnd03     		meteoricon  	74400.102	27.2764	-285.379	1117.4399	619.31201										0.188667	A0117                   
105	1050	10518	4442.79	0	1530	306	bgrnd03     		meteoricon  	93650.0	30.602301	1043.21	1257.88	-480.69699										0.149994	A0118                   
105	1050	10519	5345.5298	0	1147	229	bgrnd03     		meteoricon  	52693.0	22.955	4674.3101	1289.62	-677.47998										0.134242	A0119                   
105	1050	10520	6317.2402	0	1085	217	bgrnd03     		meteoricon  	47160.699	21.716499	-3765.28	4686.6401	370.40302										0.176962	A0120                   
105	1050	10521	5512.4702	0	945	189	bgrnd03     		meteoricon  	35770.5	18.913099	-1737.9399	4249.1802	913.81598										0.140532	A0121                   
105	1050	10522	8535.3301	1	1536	307	bgrnd56     		heliumrock  	94394.898	30.7237	-253.334	4214.21	-178.32001										0.103648	He0122                  
105	1050	10523	8296.3701	0	1380	276	bgrnd03     		meteoricon  	76239.297	27.6115	1390.03	4211.2202	-230.567										0.121104	A0123                   
105	1050	10524	2678.8201	0	971	194	bgrnd03     		meteoricon  	37738.5	19.426399	4195.3501	4171.1201	-280.19										0.110492	A0124                   
105	1051	10525	4508.1001	0	1106	221	bgrnd03     		meteoricon  	48967.102	22.1285	-4922.25	-5450.27	-181.433										0.18712901	A0125                   
105	1051	10526	6845.21	0	1289	257	bgrnd03     		meteoricon  	66494.203	25.786501	-969.039	-4880.1802	706.65601										0.19871099	A0126                   
105	1051	10527	3336.1899	0	942	188	bgrnd03     		meteoricon  	35553.801	18.8557	628.07098	-4868.2798	68.514099										0.119822	A0127                   
105	1051	10528	9323.3096	1	935	187	bgrnd56     		heliumrock  	35019.5	18.713499	4362.7002	-5856.9302	-807.91699										0.12721901	He0128                  
105	1051	10529	10376.8	0	1724	344	bgrnd03     		meteoricon  	118929.0	34.486099	-4381.2402	-4073.4299	529.15997										0.114045	A0129                   
105	1051	10530	9132.8799	1	1378	275	bgrnd56     		heliumrock  	76023.797	27.572399	-2302.3201	-3501.9529	27.131001										0.158728	He0130                  
105	1051	10531	7576.7402	0	1714	342	bgrnd03     		meteoricon  	117602.0	34.293201	1232.87	-2202.719	915.95203										0.201123	A0131                   
105	1051	10533	9171.0303	0	1137	227	bgrnd03     		meteoricon  	51741.801	22.746799	-3411.74	102.95	29.8776										0.117396	A0133                   
105	1051	10534	1402.54	0	1050	210	bgrnd03     		meteoricon  	44151.0	21.0121	-294.57999	-1614.0	4.42518										0.24687301	A0134                   
105	1051	10535	9339.4902	0	1533	306	bgrnd03     		meteoricon  	94125.0	30.6798	1889.3199	-445.0	558.82397										0.100993	A0135                   
105	1051	10537	1055.85	0	820	164	bgrnd03     		meteoricon  	26930.699	16.410601	-4233.6802	1276.16	-843.92798										0.235356	A0137                   
105	1051	10538	4823.3599	1	1188	237	bgrnd56     		heliumrock  	56514.801	23.7729	-735.95398	1146.38	-801.63										0.22936299	He0138                  
105	1051	10539	6274.5098	0	1125	225	bgrnd03     		meteoricon  	50628.801	22.500799	1062.8101	151.64999	-531.41901										0.214756	A0139                   
105	1051	10540	4619.1899	0	924	184	bgrnd03     		meteoricon  	34210.898	18.496201	3638.1899	817.15997	188.757										0.15435199	A0140                   
105	1051	10541	4193.1499	0	982	196	bgrnd03     		meteoricon  	38625.898	19.6535	-4106.5698	3391.78	238.319										0.13479599	A0141                   
105	1051	10542	8929.6201	0	1097	219	bgrnd03     		meteoricon  	48152.0	21.9436	-1218.3	3623.95	-397.38199										0.134022	A0142                   
105	1051	10543	5756.0	0	756	151	bgrnd03     		meteoricon  	22906.5	15.1349	726.646	4405.1602	906.18597										0.229711	A0143                   
105	1051	10544	9022.0996	0	1149	229	bgrnd03     		meteoricon  	52847.199	22.988501	3164.77	3113.1799	-292.88599										0.249515	A0144                   
105	1051	10545	10074.4	1	866	173	bgrnd56     		heliumrock  	30019.4	17.326099	-3394.04	5523.8999	539.41498										0.15768	He0145                  
105	1051	10546	8711.1104	0	1221	244	bgrnd03     		meteoricon  	59653.699	24.424101	-1763.97	5978.6099	-384.259										0.13292301	A0146                   
105	1051	10547	3312.0801	0	1160	232	bgrnd03     		meteoricon  	53885.0	23.2131	976.211	5553.5601	-357.707										0.19337299	A0147                   
105	1051	10548	3855.6201	0	1537	307	bgrnd03     		meteoricon  	94518.703	30.7439	2656.8701	6787.8198	-681.26501										0.24476799	A0148                   
105	1051	10536	10434.5	1	1332	266	bgrnd56     		heliumrock  	71026.203	26.6507	2616.5	391.20001	-78.646202										0.132282	He0136                  
