331	0	utl105      	Drone AC                	Static auto turret defense system.                                                                                                                                                                      	IsCivBios                                                                                                                                                                                                                                                       	                                                                                                                                                                                                                                                                	0.0	1.0	5.0	1200.0	75.0	200	utl105      	            	6.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	10	192
431	0	acs63       	Drone AC                	Static auto turret defense system.                                                                                                                                                                      	IsCivIronLeague                                                                                                                                                                                                                                                 	                                                                                                                                                                                                                                                                	0.0	1.0	5.0	1200.0	75.0	200	acs63       	            	6.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	10	192
1	1000	acs41       	Caltrop                 	Long duration minefield                                                                                                                                                                                 	IsCivRix NotArena                                                                                                                                                                                                                                               	                                                                                                                                                                                                                                                                	0.0	5.0	2.0	600.0	25.0	25	            	fxmine      	3.0	10.0	0	0	0	0	part        	minefield   	16	11	0	0	10	0
18	0	mis14       	SRM Seismic Missile     	A short range anti-asteroid missile.                                                                                                                                                                    	ResearchedMissileAntiRock1 CopyElectronics                                                                                                                                                                                                                      	ResearchedMissileAntiRock1                                                                                                                                                                                                                                      	200.0	3.0	4.0	5.0	100.0	1	mis14       	            	4.0	0.0	0	0	0	0	part        	missle      	4	11	0	0	15	0
3	0	mis12       	XRM Cruise 1            	Long range, low yield, anti-base missile                                                                                                                                                                	ResearchedMissileSkeet1 HasShipyard1                                                                                                                                                                                                                            	ResearchedMissileSkeet1                                                                                                                                                                                                                                         	50.0	4.0	4.0	30.0	100.0	25	mis12       	            	6.0	0.0	0	0	0	0	part        	missle      	8	11	0	0	40	0
4	0	mis12       	XRM Cruise 2            	Long range, low yield, anti-base missile                                                                                                                                                                	ResearchedMissileSkeet2 HasShipyard1                                                                                                                                                                                                                            	ResearchedMissileSkeet2                                                                                                                                                                                                                                         	50.0	4.0	4.0	30.0	100.0	25	mis12       	            	6.0	0.0	0	0	0	0	part        	missle      	8	11	0	0	40	0
6	500	utl74       	Teleport probe 1        	A deployable probe that briefly acts as a teleport reciever.                                                                                                                                            	ResearchedTeleportProbe1                                                                                                                                                                                                                                        	ResearchedTeleportProbe1                                                                                                                                                                                                                                        	0.0	5.0	5.0	60.0	1000.0	200	utl74       	            	10.0	0.0	0	0	0	0	part        	ripcordprobe	1	11	0	0	4	152
7	0	mis06       	MRM Seeker Missile 3    	A medium range combat missile, good tracking, small warhead.                                                                                                                                            	ResearchedMissileTracking3                                                                                                                                                                                                                                      	ResearchedMissileTracking3                                                                                                                                                                                                                                      	50.0	1.0	2.0	7.0	100.0	20	mis06       	            	3.0	50.0	0	0	0	0	part        	missle      	1	11	0	0	5	0
8	0	mis01       	SRM EMP Missile         	Short range, shield destruction missile..                                                                                                                                                               	ResearchedMissileEMP CopyResearch                                                                                                                                                                                                                               	ResearchedMissileEMP                                                                                                                                                                                                                                            	100.0	3.0	4.0	5.0	100.0	20	mis01       	            	4.0	0.0	0	0	0	0	part        	missle      	32	11	0	0	15	0
9	0	acs41       	Proximity Mine 2        	Dense, short lifespan, small payload anti-fighter minefield.                                                                                                                                            	ResearchedMine2 CopyResearch                                                                                                                                                                                                                                    	ResearchedMine2                                                                                                                                                                                                                                                 	0.0	3.0	2.0	18.0	15.0	25	            	fxmine      	3.0	20.0	0	0	0	0	part        	minefield   	1	11	0	0	2	0
10	0	acs41       	Proximity Mine 3        	Dense, short lifespan, small payload anti-fighter minefield.                                                                                                                                            	ResearchedMine3 CopyResearch                                                                                                                                                                                                                                    	ResearchedMine3                                                                                                                                                                                                                                                 	0.0	3.0	2.0	21.0	15.0	25	            	fxmine      	3.0	20.0	0	0	0	0	part        	minefield   	1	11	0	0	2	0
12	0	acs41       	MinePack 1              	Dense, short lifespan, small payload anti-fighter minefield.                                                                                                                                            	CopyOrdnance ResearchedMinePack1                                                                                                                                                                                                                                	ResearchedMinePack1                                                                                                                                                                                                                                             	0.0	3.0	2.0	5.0	15.0	25	            	fxmine      	3.0	20.0	0	0	0	0	part        	minefield   	1024	11	0	0	1	0
13	0	acs41       	MinePack 2              	Dense, short lifespan, small payload anti-fighter minefield.                                                                                                                                            	ResearchedMinePack2 CopyOrdnance                                                                                                                                                                                                                                	ResearchedMinePack2                                                                                                                                                                                                                                             	0.0	3.0	2.0	5.0	15.0	25	            	fxmine      	3.0	20.0	0	0	0	0	part        	minefield   	1024	11	0	0	1	0
17	0	utl23       	Pulse Probe             	Momentary 5000m radius scan range snapshot.                                                                                                                                                             	ResearchedPulseProbe CopyResearch                                                                                                                                                                                                                               	ResearchedPulseProbe                                                                                                                                                                                                                                            	0.0	1.0	2.0	5.0	1000.0	25	utl23       	            	6.0	90.0	0	0	0	0	part        	pulseprobe  	2	11	0	0	1	0
15	0	utl23       	EWS Probe 2             	Detect enemy insurgence. Moderate vision and signature.                                                                                                                                                 	ResearchedProbe2 CopyOrdnance                                                                                                                                                                                                                                   	ResearchedProbe2                                                                                                                                                                                                                                                	0.0	1.0	2.0	3600.0	25.0	25	utl23       	            	6.0	90.0	0	0	0	0	part        	probe       	1	11	0	0	2	0
16	0	utl23       	EWS Probe 3             	Detect enemy Insurgence  Good vision and signature.                                                                                                                                                     	ResearchedProbe3 CopyOrdnance                                                                                                                                                                                                                                   	ResearchedProbe3                                                                                                                                                                                                                                                	0.0	1.0	2.0	3600.0	20.0	25	utl23       	            	6.0	90.0	0	0	0	0	part        	probe       	1	11	0	0	2	0
20	0	mis09       	LRM Killer Missile 1    	Long range anti-capitol ship missile                                                                                                                                                                    	ResearchedMissileKiller1                                                                                                                                                                                                                                        	ResearchedMissileKiller1                                                                                                                                                                                                                                        	25.0	3.0	3.0	8.0	100.0	20	mis09       	            	3.0	25.0	0	0	0	0	part        	missle      	256	11	0	0	10	0
23	0	mis09       	LRM Killer Missile 2    	Long range anti-capitol ship missile                                                                                                                                                                    	ResearchedMissileKiller2                                                                                                                                                                                                                                        	ResearchedMissileKiller2                                                                                                                                                                                                                                        	25.0	3.0	3.0	8.0	100.0	20	mis09       	            	3.0	25.0	0	0	0	0	part        	missle      	256	11	0	0	10	0
24	0	mis07       	LRM Hunter Missile 3    	A long range combat missile, good tracking, small warhead.                                                                                                                                              	ResearchedMissileMedium3 CopyElectronics                                                                                                                                                                                                                        	ResearchedMissileMedium3                                                                                                                                                                                                                                        	100.0	2.0	3.0	9.0	100.0	20	mis07       	            	3.0	25.0	0	0	0	0	part        	missle      	2	11	0	0	10	0
25	0	mis08       	XRM Hunter Killer 3     	A long range anti-fighter missile, good tracking and payload.                                                                                                                                           	ResearchedMissileCapAntiFighter3 HasShipyard1                                                                                                                                                                                                                   	ResearchedMissileCapAntiFighter3                                                                                                                                                                                                                                	100.0	4.0	3.0	15.0	100.0	20	mis08       	            	6.0	0.0	0	0	0	0	part        	missle      	16	11	0	0	30	0
28	1000	mis10       	SRM Nerve Gas           	Missile containing nerve gas. Kills station crew. This weapon is only effective if the target's shields are down.                                                                                       	IsCivBelters HasShipyard1                                                                                                                                                                                                                                       	                                                                                                                                                                                                                                                                	100.0	4.0	3.0	25.0	100.0	100	mis10       	            	12.0	0.0	0	0	0	0	part        	nervegas    	64	11	0	0	120	1
19	250	utl04       	Rescue probe            	Rescues lifepods that reach it                                                                                                                                                                          	IsCivIronLeague NotArena                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	0.0	5.0	2.0	1200.0	10.0	25	utl04       	            	6.0	90.0	0	0	0	0	part        	pickupprobe 	1	11	0	0	2	8192
2	100	utl04       	Sanctuary               	Rescues any lifepod that reaches it                                                                                                                                                                     	IsCivBelters NotArena                                                                                                                                                                                                                                           	                                                                                                                                                                                                                                                                	0.0	10.0	2.0	1800.0	75.0	25	utl04       	            	6.0	90.0	0	0	0	0	part        	pickupprobe 	1	11	0	0	2	16384
5	1000	mis02       	LRM Aleph Resonator     	A missile that causes widespread distruction around both ends of an aleph.                                                                                                                              	ResearchedAlephBomb                                                                                                                                                                                                                                             	ResearchedAlephBomb                                                                                                                                                                                                                                             	200.0	50.0	4.0	10.0	100.0	20	mis02       	            	12.0	0.0	0	0	0	0	part        	missle      	512	11	0	0	80	2
95	0	mis03       	LRM Killer Swarm 1      	Long range anti-capitol ship missile                                                                                                                                                                    	ResearchedMirv1                                                                                                                                                                                                                                                 	ResearchedMirv1                                                                                                                                                                                                                                                 	50.0	3.0	3.0	8.0	100.0	20	mis03       	            	2.0	25.0	0	0	0	0	part        	missle      	16	11	0	0	12	0
96	0	mis03       	LRM Killer Swarm 2      	Long range anti-capitol ship missile                                                                                                                                                                    	ResearchedMirv2                                                                                                                                                                                                                                                 	ResearchedMirv2                                                                                                                                                                                                                                                 	50.0	3.0	3.0	8.0	100.0	20	mis03       	            	2.0	25.0	0	0	0	0	part        	missle      	16	11	0	0	12	0
1000	0	acs02       	Combat pod 1            	A deployable tower that briefly fires upon nearby enemies. Optimized against Fighter-class ships.                                                                                                       	IsCivRix                                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	0.0	3.0	5.0	20.0	50.0	50	acs02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	4	11	0	0	2	4104
1001	0	acs02       	Combat pod 2            	A deployable tower that briefly fires upon nearby enemies. Optimized against Fighter-class ships.                                                                                                       	IsCivRix NotArena ResearchedPod2                                                                                                                                                                                                                                	ResearchedPod2                                                                                                                                                                                                                                                  	0.0	3.0	4.0	20.0	50.0	50	acs02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	4	11	0	0	2	4104
1002	0	utl02       	Station pod 1           	A deployable tower that briefly fires upon nearby enemy stations.                                                                                                                                       	IsCivRix NotArena                                                                                                                                                                                                                                               	                                                                                                                                                                                                                                                                	0.0	5.0	4.0	30.0	50.0	50	utl02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	8	11	0	0	3	4104
631	1000	acs02       	Drone AC                	Static auto turret defense system.                                                                                                                                                                      	IsCivRix                                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	0.0	1.0	5.0	1200.0	75.0	200	acs02       	            	6.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	10	192
800	0	acs02       	Combat pod 3            	A deployable tower that briefly fires upon nearby enemies. Optimized against Fighter-class ships.                                                                                                       	IsCivRix NotArena ResearchedPod3                                                                                                                                                                                                                                	ResearchedPod3                                                                                                                                                                                                                                                  	0.0	3.0	4.0	20.0	50.0	50	acs02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	4	11	0	0	2	4104
850	0	utl02       	Station pod 2           	A deployable tower that briefly fires upon nearby enemy stations.                                                                                                                                       	IsCivRix NotArena ResearchedStationPod2                                                                                                                                                                                                                         	ResearchedStationPod2                                                                                                                                                                                                                                           	0.0	5.0	4.0	30.0	50.0	50	utl02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	8	11	0	0	3	4104
861	0	utl02       	Hv station pod 2        	A deployable tower that briefly fires upon nearby enemy stations.                                                                                                                                       	IsCivRix NotArena ResearchedHvStationPod2                                                                                                                                                                                                                       	ResearchedHvStationPod2                                                                                                                                                                                                                                         	0.0	10.0	4.0	30.0	50.0	50	utl02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	6	4104
862	0	utl02       	Hv station pod 1        	A deployable tower that briefly fires upon nearby enemy stations.                                                                                                                                       	IsCivRix NotArena                                                                                                                                                                                                                                               	                                                                                                                                                                                                                                                                	0.0	10.0	4.0	30.0	50.0	50	utl02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	6	4104
871	0	acs02       	Hv pod 2                	A deployable tower that briefly fires upon nearby enemies. Optimized against capital ships.                                                                                                             	IsCivRix NotArena ResearchedHvPod2                                                                                                                                                                                                                              	ResearchedHvPod2                                                                                                                                                                                                                                                	0.0	4.0	5.0	30.0	50.0	50	acs02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	4	11	0	0	2	4104
872	0	acs02       	Hv pod 1                	A deployable tower that briefly fires upon nearby enemies. Optimized against capital ships.                                                                                                             	IsCivRix NotArena ResearchedHvPod1                                                                                                                                                                                                                              	ResearchedHvPod1                                                                                                                                                                                                                                                	0.0	4.0	5.0	30.0	50.0	50	acs02       	            	4.0	90.0	0	0	0	0	part        	turretdrone 	4	11	0	0	2	4104
600	500	utl74       	Teleport probe 2        	A deployable probe that briefly acts as a teleport reciever.                                                                                                                                            	ResearchedTeleportProbe2 CopyOrdnance                                                                                                                                                                                                                           	ResearchedTeleportProbe2                                                                                                                                                                                                                                        	0.0	5.0	5.0	60.0	1000.0	200	utl74       	            	10.0	0.0	0	0	0	0	part        	ripcordprobe	1	11	0	0	4	152
601	0	mis11       	SRM Anti-Base 3         	Quickloading version of a short range anti-base missile, small warhead.                                                                                                                                 	ResearchedMissileBomberAntiBase3 CopyOrdnance                                                                                                                                                                                                                   	ResearchedMissileBomberAntiBase3                                                                                                                                                                                                                                	100.0	3.0	3.0	5.0	100.0	1	mis11       	            	4.0	0.0	0	0	0	0	part        	missle      	4	11	0	0	15	0
531	0	utl205      	Drone AC                	Static auto turret defense system.                                                                                                                                                                      	IsCivBelters                                                                                                                                                                                                                                                    	                                                                                                                                                                                                                                                                	0.0	1.0	5.0	1200.0	75.0	200	utl205      	            	6.0	90.0	0	0	0	0	part        	turretdrone 	16	11	0	0	10	192
